GENEID	MUTSAMPLES	ZSCOREEXT	QVEXT	ZSCOREPOOLED	PVPOOLED	ZSCORECOSMIC	PVCOSMIC	ZSCOREINT	PVINT	PROJECTID
ENSG00000104044	4	3.40202890040643	0.00135833198769231	1.43477501425581	0.07567561	0.875998455996752	0.1905154	1.17104668380158	0.12079	serous_ovarian_carcinoma_TCGA
ENSG00000104064	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104067	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104093	6	0.759064603600739	0.254790724137931	-0.183151414480588	0.5726604	-1.79371096577802	0.96357034	-1.0007526749856	0.8415268	serous_ovarian_carcinoma_TCGA
ENSG00000104112	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104133	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104142	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104177	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104774	4	3.81876232472354	0.000396363197014925	2.2498638198422	0.0122288	1.85690491837546	0.03166234	2.03522297367573	0.02091422	serous_ovarian_carcinoma_TCGA
ENSG00000104783	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104804	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104808	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104812	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104814	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104823	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104824	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104833	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104835	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104853	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104856	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104870	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104880	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104881	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104883	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104884	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104885	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104888	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104892	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104907	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104918	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104941	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104951	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104953	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104960	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104969	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104970	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104972	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104973	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104974	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104979	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104980	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104983	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000104998	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105011	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105048	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105063	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105085	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105088	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105127	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105135	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105137	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105141	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105143	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105146	3	2.86096747296908	0.00578722347404844	1.17091278670402	0.1208169	0.475556443995752	0.3171952	0.830969510785353	0.2029954	serous_ovarian_carcinoma_TCGA
ENSG00000105176	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105185	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105186	3	1.04919692525595	0.176720197875569	0.345939563882612	0.3646941	-0.696467844140572	0.7569321	-0.289108385930179	0.6137508	serous_ovarian_carcinoma_TCGA
ENSG00000105197	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105198	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105202	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105204	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105220	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105223	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105227	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105245	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105246	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105248	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105258	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105270	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105287	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105290	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105357	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105366	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105369	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105373	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105374	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105388	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105393	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105397	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105398	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105401	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105409	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105426	3	3.83915487862966	0.00037037562	1.53880087312407	0.06192646	0.971766890120664	0.1655833	1.37385717618961	0.08474301	serous_ovarian_carcinoma_TCGA
ENSG00000105429	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105443	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105447	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105464	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105472	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105479	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105492	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105499	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105509	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105514	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105523	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105549	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105552	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105559	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105568	4	4.22580625283998	0.000110920438588235	2.1973516070211	0.01399767	1.7195013707838	0.04276156	1.89140845063899	0.02928492	serous_ovarian_carcinoma_TCGA
ENSG00000105576	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105605	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105612	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105613	4	2.04664147733322	0.0329540834355828	0.722675108807418	0.2349398	0.0569732518130215	0.4772833	0.266217850201713	0.3950357	serous_ovarian_carcinoma_TCGA
ENSG00000105618	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105639	3	1.99607632881366	0.03637309104	0.80000287889544	0.2118546	0.0103954902586944	0.4958529	0.306060938442695	0.3797791	serous_ovarian_carcinoma_TCGA
ENSG00000105641	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105642	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105647	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105650	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105655	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105662	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105663	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105664	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105669	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105671	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105676	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105696	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105701	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105707	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105708	4	3.68314121975009	0.000604168545695364	1.545618301977	0.06109839	1.09882651862619	0.1359219	1.26158824274589	0.1035485	serous_ovarian_carcinoma_TCGA
ENSG00000105711	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105717	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105723	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105726	3	4.63319851189081	2.74198776923077e-05	2.34496872443672	0.009514338	1.99969635301045	0.02276653	2.14341258954217	0.01603999	serous_ovarian_carcinoma_TCGA
ENSG00000105737	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105738	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105750	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105792	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105819	4	2.19664019107329	0.0243558757894737	0.406058133805937	0.3423499	-0.555884853117525	0.7108552	-0.0593482268261413	0.5236626	serous_ovarian_carcinoma_TCGA
ENSG00000105849	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105851	3	0.789252961913831	0.245693828571429	-0.021820783959293	0.5087045	-1.10571819470672	0.8655757	-0.625286469319176	0.7341085	serous_ovarian_carcinoma_TCGA
ENSG00000105852	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105866	3	1.11628763118698	0.160525159509202	0.0126871105457859	0.4949387	-1.07597307946676	0.8590304	-0.523415502949396	0.6996574	serous_ovarian_carcinoma_TCGA
ENSG00000105875	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105877	10	6.78316609132725	9.311570928e-10	3.3792828181246	0.000363376	2.93800954189887	0.001651634	3.33498808304904	0.0004265153	serous_ovarian_carcinoma_TCGA
ENSG00000105879	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105880	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105928	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105939	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105948	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105953	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105954	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105976	4	2.94319843542589	0.00474674240590406	1.04648428254491	0.1476687	0.107004356669077	0.4573928	0.74663499582943	0.227642	serous_ovarian_carcinoma_TCGA
ENSG00000105989	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105991	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105993	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000105996	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106003	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106006	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106012	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106013	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106018	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106025	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106028	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106034	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106049	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106066	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106069	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106070	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106078	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106086	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106100	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106105	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106113	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106123	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106128	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106245	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106246	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106261	3	-0.270696253081506	0.621599816817594	-0.804668978212553	0.7894946	-2.26424844398311	0.98822058	-1.48217255540616	0.93085281	serous_ovarian_carcinoma_TCGA
ENSG00000106263	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106266	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106278	6	4.60517300552498	3.07925864150943e-05	2.41909281190875	0.007779635	1.63535637435295	0.05098718	1.89594518821052	0.02898365	serous_ovarian_carcinoma_TCGA
ENSG00000106290	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106302	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106304	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106305	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106327	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106328	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106330	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106331	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106336	3	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106341	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106344	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106346	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106348	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106366	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106384	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106397	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106404	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106410	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106436	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106459	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106479	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106484	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106511	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106526	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106537	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106546	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106554	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106565	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106571	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106588	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106605	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106608	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106609	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106628	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106635	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106648	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106683	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106692	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106714	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106772	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106789	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106799	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106804	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106823	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106829	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106853	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106948	4	0.612660379595627	0.299132861538462	0.0974921508463327	0.4611678	-1.13599065507331	0.8720198	-0.628148283494178	0.7350466	serous_ovarian_carcinoma_TCGA
ENSG00000106952	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106976	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000106991	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107020	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107077	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107099	3	2.63540571139956	0.00996363980838324	1.24395938305258	0.1067573	0.629070673104479	0.2646514	0.774984364836709	0.2191744	serous_ovarian_carcinoma_TCGA
ENSG00000107104	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107105	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107140	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107147	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107159	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107164	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107185	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107186	5	1.85815165426872	0.04736061	0.698330868387125	0.2424851	-0.378737889932015	0.6475587	0.022213737565	0.4911387	serous_ovarian_carcinoma_TCGA
ENSG00000107201	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107249	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107262	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107263	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107290	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107317	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107438	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107443	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107447	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107485	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107518	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107551	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107554	5	1.72765138052594	0.0599713388108108	1.01124187556052	0.1559503	0.0425966410420893	0.4830115	0.228632878182721	0.4095771	serous_ovarian_carcinoma_TCGA
ENSG00000107593	4	2.19859240023479	0.0243954532450331	0.887343073107204	0.1874471	0.24626429302033	0.4027388	0.441479561611318	0.3294329	serous_ovarian_carcinoma_TCGA
ENSG00000107611	8	1.80236592784552	0.0524244306666667	0.547829445197026	0.2919045	-0.756573834940861	0.7753474	-0.142644319953469	0.5567145	serous_ovarian_carcinoma_TCGA
ENSG00000107614	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107625	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107643	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107651	3	0.538887892112236	0.32448031	0.0285256325355276	0.4886215	-1.01646044079368	0.8452949	-0.686710560814584	0.7538674	serous_ovarian_carcinoma_TCGA
ENSG00000107719	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107731	3	4.83978590766659	1.22551704e-05	2.4551134383296	0.007042007	2.19318623581906	0.01414698	2.39244716027904	0.008368219	serous_ovarian_carcinoma_TCGA
ENSG00000107736	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107738	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107742	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107745	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107771	3	0.702218037995159	0.272592164336662	0.162097234999448	0.4356146	-1.01552383226451	0.8450719	-0.576002502700263	0.7176933	serous_ovarian_carcinoma_TCGA
ENSG00000107779	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107815	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107816	3	-0.614316003449009	0.737950747959184	-0.825199665387078	0.7953709	-2.06820947334319	0.98068984	-1.67001525042979	0.95254183	serous_ovarian_carcinoma_TCGA
ENSG00000107821	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107854	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107862	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107863	4	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107890	-	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107929	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107937	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107938	6	2.46169688742471	0.0141863901761658	1.22422745112469	0.1104332	0.237988374659654	0.4059451	0.47976465584503	0.3156974	serous_ovarian_carcinoma_TCGA
ENSG00000107949	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107951	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107954	2	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107957	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
ENSG00000107959	1	-	-	-	-	-	-	-	-	serous_ovarian_carcinoma_TCGA
